TIMESTEP,Year,Month,State,V_HW_Tmax_F,original,,V_HW_Precipitation_inch
7/13/1978,1978,Jul,New Hampshire,84.65,3.02,0,3.02
7/13/1978,1978,Jul,New Jersey,92.93,4.52,0,4.52
7/13/1978,1978,Jul,New Mexico,96.71,3.69,0,3.69
7/13/1978,1978,Jul,New York,89.69,2.66,1.177106099,3.84
7/13/1978,1978,Jul,North Carolina,96.53,5.76,-1.658813749,4.1
7/13/1978,1978,Jul,North Dakota,85.55,3.34,1.303599854,4.64
7/13/1978,1978,Jul,Ohio,90.05,2.49,1.277318979,3.77
7/13/1978,1978,Jul,Oklahoma,97.07,4.56,0,4.56
7/13/1978,1978,Jul,Oregon,95.63,0.52,-2.124200068,0.26
7/13/1978,1978,Jul,Pennsylvania,92.75,2.88,0,2.88
7/13/1978,1978,Jul,Rhode Island,84.47,4.32,0,4.32
7/13/1978,1978,Jul,South Carolina,95.63,5.83,0,5.83
7/13/1978,1978,Jul,South Dakota,87.71,4.54,1.334197699,5.87
7/13/1978,1978,Jul,Tennessee,93.65,5.38,0,5.38
7/13/1978,1978,Jul,Texas,98.87,3.3,1.374614157,4.67
7/13/1978,1978,Jul,Utah,107.33,0.74,0.632522852,1.37
7/13/1978,1978,Jul,Vermont,85.55,2.96,-1.426016463,1.53
7/13/1978,1978,Jul,Virginia,96.53,5.86,0,5.86
7/13/1978,1978,Jul,Washington,93.47,0.71,2.555837471,3.27
7/13/1978,1978,Jul,West Virginia,93.29,5.26,-1.346319937,3.91
7/13/1978,1978,Jul,Wisconsin,84.11,6.24,-1.577388262,4.66
7/13/1978,1978,Jul,Wyoming,88.97,2.06,-0.67124255,1.39
8/13/1978,1978,Aug,Alabama,91.31,7.18,1.913030304,9.09
8/13/1978,1978,Aug,Arizona,108.95,2.49,-0.826791784,1.66
8/13/1978,1978,Aug,Arkansas,88.97,4.91,1.958623226,6.87
8/13/1978,1978,Aug,California,113.99,0.52,0,0.52
8/13/1978,1978,Aug,Colorado,92.03,2.31,0,2.31
8/13/1978,1978,Aug,Connecticut,80.15,6.98,-1.749992199,5.23
8/13/1978,1978,Aug,Delaware,83.03,7.14,1.581583976,8.72
8/13/1978,1978,Aug,District of Columbia,83.21,5.05,-1.564456752,3.49
8/13/1978,1978,Aug,Florida,93.29,10.89,-2.59240158,8.3
8/13/1978,1978,Aug,Georgia,92.57,7.03,0,7.03
8/13/1978,1978,Aug,Idaho,91.49,2.69,0,2.69
8/13/1978,1978,Aug,Illinois,89.51,2.49,0,2.49
8/13/1978,1978,Aug,Indiana,87.17,2.63,1.478054356,4.11
8/13/1978,1978,Aug,Iowa,82.49,1.79,1.963361456,3.75
8/13/1978,1978,Aug,Kansas,87.71,3.07,-1.62301073,1.45
8/13/1978,1978,Aug,Kentucky,89.87,2.53,-1.586495717,0.94
8/13/1978,1978,Aug,Louisiana,91.31,10.32,-2.276327511,8.04
8/13/1978,1978,Aug,Maine,78.53,3.36,-1.365409241,1.99
8/13/1978,1978,Aug,Maryland,84.47,5.64,-1.446535456,4.19
8/13/1978,1978,Aug,Massachusetts,79.79,5.77,1.600615098,7.37
8/13/1978,1978,Aug,Michigan,78.53,2.41,-1.143502682,1.27
8/13/1978,1978,Aug,Minnesota,81.41,1.46,-1.611734087,0.73
8/13/1978,1978,Aug,Mississippi,92.03,7.57,2.041266881,9.61
8/13/1978,1978,Aug,Missouri,89.51,1.92,1.703103189,3.62
8/13/1978,1978,Aug,Montana,87.35,2.83,0.836228518,3.67
8/13/1978,1978,Aug,Nebraska,85.55,2.96,-1.474480896,1.49
8/13/1978,1978,Aug,Nevada,108.95,0.95,0.57776999,1.53
8/13/1978,1978,Aug,New Hampshire,78.89,4.51,1.507383023,6.02
8/13/1978,1978,Aug,New Jersey,82.49,6.61,-1.574216376,5.04
8/13/1978,1978,Aug,New Mexico,94.01,3.16,-0.860242829,2.3
8/13/1978,1978,Aug,New York,80.87,3.76,1.177106099,4.94
8/13/1978,1978,Aug,North Carolina,85.91,7.9,1.658813749,9.56
8/13/1978,1978,Aug,North Dakota,85.19,1.58,1.303599854,2.88
8/13/1978,1978,Aug,Ohio,84.65,2.56,0,2.56
8/13/1978,1978,Aug,Oklahoma,90.77,5.1,0,5.1
8/13/1978,1978,Aug,Oregon,91.31,2.54,0,2.54
8/13/1978,1978,Aug,Pennsylvania,82.85,3.45,-1.278268482,2.17
8/13/1978,1978,Aug,Rhode Island,78.35,5.42,-1.753651829,3.67
8/13/1978,1978,Aug,South Carolina,89.33,7.31,1.814417494,9.12
8/13/1978,1978,Aug,South Dakota,85.55,1.73,0,1.73
8/13/1978,1978,Aug,Tennessee,87.71,3.69,1.713352436,5.4
8/13/1978,1978,Aug,Texas,98.51,7.36,0,7.36
8/13/1978,1978,Aug,Utah,101.75,1.29,0,1.29
8/13/1978,1978,Aug,Vermont,78.53,4.04,0,4.04
8/13/1978,1978,Aug,Virginia,84.83,6.11,-1.422970034,4.69
8/13/1978,1978,Aug,Washington,91.67,2.07,0,2.07
8/13/1978,1978,Aug,West Virginia,84.65,3.24,-1.346319937,1.89
8/13/1978,1978,Aug,Wisconsin,77.63,2.07,0,2.07
8/13/1978,1978,Aug,Wyoming,85.73,1.99,-0.67124255,1.32
9/13/1978,1978,Sep,Alabama,89.15,3.02,1.913030304,4.93
9/13/1978,1978,Sep,Arizona,102.65,1.72,-0.826791784,0.89
9/13/1978,1978,Sep,Arkansas,86.63,3.76,-1.958623226,1.8
9/13/1978,1978,Sep,California,105.17,0.79,2.131408253,2.92
9/13/1978,1978,Sep,Colorado,83.39,2.46,0.696928566,3.16
9/13/1978,1978,Sep,Connecticut,72.95,2.93,1.749992199,4.68
9/13/1978,1978,Sep,Delaware,79.61,1.18,-1.581583976,0.59
9/13/1978,1978,Sep,District of Columbia,79.97,1.7,1.564456752,3.26
9/13/1978,1978,Sep,Florida,90.41,6.33,2.59240158,8.92
9/13/1978,1978,Sep,Georgia,88.25,3.01,-1.734505994,1.28
9/13/1978,1978,Sep,Idaho,76.91,2.55,0,2.55
9/13/1978,1978,Sep,Illinois,85.37,3.74,-1.503040962,2.24
9/13/1978,1978,Sep,Indiana,85.01,2.93,-1.478054356,1.45
9/13/1978,1978,Sep,Iowa,78.53,5.86,0,5.86
9/13/1978,1978,Sep,Kansas,83.93,4.12,-1.62301073,2.5
9/13/1978,1978,Sep,Kentucky,86.63,2.33,-1.586495717,0.74
9/13/1978,1978,Sep,Louisiana,87.71,3.37,0,3.37
9/13/1978,1978,Sep,Maine,71.51,4.32,1.365409241,5.69
9/13/1978,1978,Sep,Maryland,80.87,1.63,1.446535456,3.08
9/13/1978,1978,Sep,Massachusetts,72.23,3.03,1.600615098,4.63
9/13/1978,1978,Sep,Michigan,76.01,3.68,-1.143502682,2.54
9/13/1978,1978,Sep,Minnesota,73.13,4.27,1.611734087,5.88
9/13/1978,1978,Sep,Mississippi,88.79,3.06,0,3.06
9/13/1978,1978,Sep,Missouri,86.09,5.17,0,5.17
9/13/1978,1978,Sep,Montana,74.75,2.92,0,2.92
9/13/1978,1978,Sep,Nebraska,81.59,3.48,1.474480896,4.95
9/13/1978,1978,Sep,Nevada,101.93,0.94,-0.57776999,0.36
9/13/1978,1978,Sep,New Hampshire,71.51,3.19,-1.507383023,1.68
9/13/1978,1978,Sep,New Jersey,77.27,2.09,0,2.09
9/13/1978,1978,Sep,New Mexico,90.23,3.07,0,3.07
9/13/1978,1978,Sep,New York,74.21,3.74,1.177106099,4.92
9/13/1978,1978,Sep,North Carolina,84.83,1.52,0,1.52
9/13/1978,1978,Sep,North Dakota,71.69,3.69,0,3.69
9/13/1978,1978,Sep,Ohio,83.75,2.57,1.277318979,3.85
9/13/1978,1978,Sep,Oklahoma,85.19,3.68,0,3.68
9/13/1978,1978,Sep,Oregon,78.71,2.8,-2.124200068,0.68
9/13/1978,1978,Sep,Pennsylvania,78.53,3.4,-1.278268482,2.12
9/13/1978,1978,Sep,Rhode Island,71.69,2.68,1.753651829,4.43
9/13/1978,1978,Sep,South Carolina,87.17,2.13,1.814417494,3.94
9/13/1978,1978,Sep,South Dakota,77.81,3.35,-1.334197699,2.02
9/13/1978,1978,Sep,Tennessee,87.89,2.79,-1.713352436,1.08
9/13/1978,1978,Sep,Texas,95.27,2.3,1.374614157,3.67
9/13/1978,1978,Sep,Utah,93.47,1.8,0.632522852,2.43
9/13/1978,1978,Sep,Vermont,70.43,3.33,1.426016463,4.76
9/13/1978,1978,Sep,Virginia,84.83,1.1,0,1.1
9/13/1978,1978,Sep,Washington,75.47,3.8,0,3.8
9/13/1978,1978,Sep,West Virginia,85.19,1.69,-1.346319937,0.34
9/13/1978,1978,Sep,Wisconsin,74.21,3.25,1.577388262,4.83
9/13/1978,1978,Sep,Wyoming,76.91,1.71,0.67124255,2.38
10/13/1978,1978,Oct,Alabama,79.43,5.54,-1.913030304,3.63
10/13/1978,1978,Oct,Arizona,87.17,1.51,-0.826791784,0.68
10/13/1978,1978,Oct,Arkansas,75.47,6.6,0,6.6
10/13/1978,1978,Oct,California,88.61,0.18,-2.131408253,0.09
10/13/1978,1978,Oct,Colorado,67.01,1.35,-0.696928566,0.65
10/13/1978,1978,Oct,Connecticut,64.31,4.93,1.749992199,6.68
10/13/1978,1978,Oct,Delaware,70.43,3.25,0,3.25
10/13/1978,1978,Oct,District of Columbia,68.81,3.67,1.564456752,5.23
10/13/1978,1978,Oct,Florida,88.79,2.37,-2.59240158,1.19
10/13/1978,1978,Oct,Georgia,81.95,4.19,0,4.19
10/13/1978,1978,Oct,Idaho,66.29,0.66,0,0.66
10/13/1978,1978,Oct,Illinois,71.15,3.2,1.503040962,4.7
10/13/1978,1978,Oct,Indiana,70.97,3.26,-1.478054356,1.78
10/13/1978,1978,Oct,Iowa,63.23,2.65,1.963361456,4.61
10/13/1978,1978,Oct,Kansas,67.91,3.3,-1.62301073,1.68
10/13/1978,1978,Oct,Kentucky,71.87,3.44,0,3.44
10/13/1978,1978,Oct,Louisiana,81.41,8.67,0,8.67
10/13/1978,1978,Oct,Maine,60.71,5.29,1.365409241,6.66
10/13/1978,1978,Oct,Maryland,70.79,3.31,0,3.31
10/13/1978,1978,Oct,Massachusetts,62.87,4.9,0,4.9
10/13/1978,1978,Oct,Michigan,62.51,4.16,1.143502682,5.3
10/13/1978,1978,Oct,Minnesota,58.19,3.14,1.611734087,4.75
10/13/1978,1978,Oct,Mississippi,79.07,7.16,-2.041266881,5.12
10/13/1978,1978,Oct,Missouri,72.23,4.84,1.703103189,6.54
10/13/1978,1978,Oct,Montana,60.89,0.98,0.836228518,1.82
10/13/1978,1978,Oct,Nebraska,65.03,2.53,-1.474480896,1.06
10/13/1978,1978,Oct,Nevada,85.01,0.84,0.57776999,1.42
10/13/1978,1978,Oct,New Hampshire,61.25,5.75,0,5.75
10/13/1978,1978,Oct,New Jersey,68.63,3.43,0,3.43
10/13/1978,1978,Oct,New Mexico,78.17,2.1,0.860242829,2.96
10/13/1978,1978,Oct,New York,65.39,4.8,-1.177106099,3.62
10/13/1978,1978,Oct,North Carolina,75.47,4.08,-1.658813749,2.42
10/13/1978,1978,Oct,North Dakota,57.29,2.14,-1.303599854,0.84
10/13/1978,1978,Oct,Ohio,67.73,2.83,-1.277318979,1.55
10/13/1978,1978,Oct,Oklahoma,73.67,6.21,1.697151286,7.91
10/13/1978,1978,Oct,Oregon,71.51,0.3,0,0.3
10/13/1978,1978,Oct,Pennsylvania,67.01,3.62,-1.278268482,2.34
10/13/1978,1978,Oct,Rhode Island,63.23,4.52,-1.753651829,2.77
10/13/1978,1978,Oct,South Carolina,78.53,4.46,0,4.46
10/13/1978,1978,Oct,South Dakota,61.79,2.91,-1.334197699,1.58
10/13/1978,1978,Oct,Tennessee,73.67,4.67,0,4.67
10/13/1978,1978,Oct,Texas,87.53,4.43,1.374614157,5.8
10/13/1978,1978,Oct,Utah,75.65,1.9,-0.632522852,1.27
10/13/1978,1978,Oct,Vermont,59.81,5.63,-1.426016463,4.2
10/13/1978,1978,Oct,Virginia,73.31,3.19,1.422970034,4.61
10/13/1978,1978,Oct,Washington,67.01,0.97,0,0.97
10/13/1978,1978,Oct,West Virginia,68.09,3.45,1.346319937,4.8
10/13/1978,1978,Oct,Wisconsin,60.17,2.47,0,2.47
10/13/1978,1978,Oct,Wyoming,60.53,1.89,0,1.89
11/13/1978,1978,Nov,Alabama,66.65,7.72,1.913030304,9.63
11/13/1978,1978,Nov,Arizona,76.91,1.54,0,1.54
11/13/1978,1978,Nov,Arkansas,56.75,3.93,-1.958623226,1.97
11/13/1978,1978,Nov,California,80.51,5.6,2.131408253,7.73
11/13/1978,1978,Nov,Colorado,54.23,1.94,-0.696928566,1.24
11/13/1978,1978,Nov,Connecticut,52.43,5.06,0,5.06
11/13/1978,1978,Nov,Delaware,57.29,4.14,1.581583976,5.72
11/13/1978,1978,Nov,District of Columbia,53.87,4.28,1.564456752,5.84
11/13/1978,1978,Nov,Florida,83.03,4.79,2.59240158,7.38
11/13/1978,1978,Nov,Georgia,70.61,6.46,0,6.46
11/13/1978,1978,Nov,Idaho,50.45,3.57,0,3.57
11/13/1978,1978,Nov,Illinois,48.83,3.83,-1.503040962,2.33
11/13/1978,1978,Nov,Indiana,48.29,4.66,-1.478054356,3.18
11/13/1978,1978,Nov,Iowa,42.71,1.38,0,1.38
11/13/1978,1978,Nov,Kansas,53.33,0.96,1.62301073,2.58
11/13/1978,1978,Nov,Kentucky,51.89,5.14,0,5.14
11/13/1978,1978,Nov,Louisiana,68.09,7.51,-2.276327511,5.23
11/13/1978,1978,Nov,Maine,49.91,5.39,0,5.39
11/13/1978,1978,Nov,Maryland,57.65,4.42,1.446535456,5.87
11/13/1978,1978,Nov,Massachusetts,52.61,4.76,0,4.76
11/13/1978,1978,Nov,Michigan,43.07,3.33,-1.143502682,2.19
11/13/1978,1978,Nov,Minnesota,36.95,1.07,1.611734087,2.68
11/13/1978,1978,Nov,Mississippi,64.67,7.03,-2.041266881,4.99
11/13/1978,1978,Nov,Missouri,50.45,3.04,1.703103189,4.74
11/13/1978,1978,Nov,Montana,45.95,1.19,0.836228518,2.03
11/13/1978,1978,Nov,Nebraska,46.13,0.6,0,0.6
11/13/1978,1978,Nov,Nevada,73.49,1.74,0.57776999,2.32
11/13/1978,1978,Nov,New Hampshire,50.45,5.15,-1.507383023,3.64
11/13/1978,1978,Nov,New Jersey,56.21,4.47,0,4.47
11/13/1978,1978,Nov,New Mexico,67.01,0.78,0,0.78
11/13/1978,1978,Nov,New York,52.79,4.18,0,4.18
11/13/1978,1978,Nov,North Carolina,65.21,5.17,1.658813749,6.83
11/13/1978,1978,Nov,North Dakota,38.39,0.29,-1.303599854,0.15
11/13/1978,1978,Nov,Ohio,49.73,4.28,1.277318979,5.56
11/13/1978,1978,Nov,Oklahoma,58.37,1.56,0,1.56
11/13/1978,1978,Nov,Oregon,58.01,5.73,-2.124200068,3.61
11/13/1978,1978,Nov,Pennsylvania,53.51,4.72,0,4.72
11/13/1978,1978,Nov,Rhode Island,52.43,4.98,-1.753651829,3.23
11/13/1978,1978,Nov,South Carolina,66.83,5.23,0,5.23
11/13/1978,1978,Nov,South Dakota,42.35,0.38,-1.334197699,0.19
11/13/1978,1978,Nov,Tennessee,54.95,5.66,1.713352436,7.37
11/13/1978,1978,Nov,Texas,74.75,1.69,1.374614157,3.06
11/13/1978,1978,Nov,Utah,64.13,2.15,0.632522852,2.78
11/13/1978,1978,Nov,Vermont,46.49,4.64,1.426016463,6.07
11/13/1978,1978,Nov,Virginia,60.17,4.56,0,4.56
11/13/1978,1978,Nov,Washington,54.23,5.59,2.555837471,8.15
11/13/1978,1978,Nov,West Virginia,51.17,4.75,1.346319937,6.1
11/13/1978,1978,Nov,Wisconsin,40.55,2.2,-1.577388262,0.62
11/13/1978,1978,Nov,Wyoming,46.31,1.48,0,1.48
12/13/1978,1978,Dec,Alabama,60.89,2.97,1.913030304,4.88
12/13/1978,1978,Dec,Arizona,67.55,1.2,0.826791784,2.03
12/13/1978,1978,Dec,Arkansas,56.03,2.42,1.958623226,4.38
12/13/1978,1978,Dec,California,69.35,5.69,2.131408253,7.82
12/13/1978,1978,Dec,Colorado,48.29,1.14,0.696928566,1.84
12/13/1978,1978,Dec,Connecticut,42.17,4.67,1.749992199,6.42
12/13/1978,1978,Dec,Delaware,48.29,3.49,0,3.49
12/13/1978,1978,Dec,District of Columbia,45.41,2.87,-1.564456752,1.31
12/13/1978,1978,Dec,Florida,80.15,3.62,-2.59240158,1.03
12/13/1978,1978,Dec,Georgia,65.21,3.48,1.734505994,5.21
12/13/1978,1978,Dec,Idaho,43.07,2.82,-1.094930677,1.73
12/13/1978,1978,Dec,Illinois,45.05,1.66,0,1.66
12/13/1978,1978,Dec,Indiana,44.51,2.1,1.478054356,3.58
12/13/1978,1978,Dec,Iowa,39.65,1.15,1.963361456,3.11
12/13/1978,1978,Dec,Kansas,50.09,0.32,-1.62301073,0.16
12/13/1978,1978,Dec,Kentucky,47.39,2.97,1.586495717,4.56
12/13/1978,1978,Dec,Louisiana,63.05,2.35,-2.276327511,0.07
12/13/1978,1978,Dec,Maine,37.67,3.8,1.365409241,5.17
12/13/1978,1978,Dec,Maryland,49.19,3.15,0,3.15
12/13/1978,1978,Dec,Massachusetts,43.61,4.57,0,4.57
12/13/1978,1978,Dec,Michigan,36.41,1.72,0,1.72
12/13/1978,1978,Dec,Minnesota,31.37,0.99,0,0.99
12/13/1978,1978,Dec,Mississippi,61.07,2.7,0,2.7
12/13/1978,1978,Dec,Missouri,49.01,1.54,1.703103189,3.24
12/13/1978,1978,Dec,Montana,42.35,1.05,-0.836228518,0.21
12/13/1978,1978,Dec,Nebraska,45.77,0.29,-1.474480896,0.15
12/13/1978,1978,Dec,Nevada,63.05,1.44,0,1.44
12/13/1978,1978,Dec,New Hampshire,37.85,3.83,-1.507383023,2.32
12/13/1978,1978,Dec,New Jersey,47.39,4.05,1.574216376,5.62
12/13/1978,1978,Dec,New Mexico,58.01,1,-0.860242829,0.14
12/13/1978,1978,Dec,New York,43.25,3,1.177106099,4.18
12/13/1978,1978,Dec,North Carolina,58.01,4.4,1.658813749,6.06
12/13/1978,1978,Dec,North Dakota,34.61,0.27,1.303599854,1.57
12/13/1978,1978,Dec,Ohio,43.97,2,1.277318979,3.28
12/13/1978,1978,Dec,Oklahoma,54.77,0.79,-1.697151286,0.4
12/13/1978,1978,Dec,Oregon,56.39,4.93,2.124200068,7.05
12/13/1978,1978,Dec,Pennsylvania,43.97,2.78,1.278268482,4.06
12/13/1978,1978,Dec,Rhode Island,42.71,5.36,-1.753651829,3.61
12/13/1978,1978,Dec,South Carolina,61.43,4.09,0,4.09
12/13/1978,1978,Dec,South Dakota,41.27,0.29,1.334197699,1.62
12/13/1978,1978,Dec,Tennessee,50.81,3.37,1.713352436,5.08
12/13/1978,1978,Dec,Texas,67.55,0.77,1.374614157,2.14
12/13/1978,1978,Dec,Utah,56.39,1.58,0,1.58
12/13/1978,1978,Dec,Vermont,34.61,3.16,0,3.16
12/13/1978,1978,Dec,Virginia,52.43,3.41,1.422970034,4.83
12/13/1978,1978,Dec,Washington,51.71,5.47,2.555837471,8.03
12/13/1978,1978,Dec,West Virginia,45.41,2.4,-1.346319937,1.05
12/13/1978,1978,Dec,Wisconsin,33.89,1.5,0,1.5
12/13/1978,1978,Dec,Wyoming,42.71,0.78,0.67124255,1.45
1/1/1979,1979,Jan,Alabama,58.44,7.87,-1.913030304,5.96
1/1/1979,1979,Jan,Arizona,62.92,3.08,0,3.08
1/1/1979,1979,Jan,Arkansas,45.66,4.64,-1.958623226,2.68
1/1/1979,1979,Jan,California,66.55,5.17,2.131408253,7.3
1/1/1979,1979,Jan,Colorado,43.12,1.99,0.696928566,2.69
1/1/1979,1979,Jan,Connecticut,40.93,12.23,0,12.23
1/1/1979,1979,Jan,Delaware,46.92,7.57,0,7.57
1/1/1979,1979,Jan,District of Columbia,42.8,7.6,-1.564456752,6.04
1/1/1979,1979,Jan,Florida,78.2,6.55,0,6.55
1/1/1979,1979,Jan,Georgia,64.05,6.06,-1.734505994,4.33
1/1/1979,1979,Jan,Idaho,34.07,2.1,0,2.1
1/1/1979,1979,Jan,Illinois,33.06,3.01,-1.503040962,1.51
1/1/1979,1979,Jan,Indiana,33.84,3.57,-1.478054356,2.09
1/1/1979,1979,Jan,Iowa,23.46,1.66,0,1.66
1/1/1979,1979,Jan,Kansas,36.68,1.72,1.62301073,3.34
1/1/1979,1979,Jan,Kentucky,42.24,5.68,-1.586495717,4.09
1/1/1979,1979,Jan,Louisiana,61.02,9.51,-2.276327511,7.23
1/1/1979,1979,Jan,Maine,37.24,7.97,-1.365409241,6.6
1/1/1979,1979,Jan,Maryland,48.06,7.37,-1.446535456,5.92
1/1/1979,1979,Jan,Massachusetts,43.25,11.17,1.600615098,12.77
1/1/1979,1979,Jan,Michigan,28.52,2.52,0,2.52
1/1/1979,1979,Jan,Minnesota,17.91,1,1.611734087,2.61
1/1/1979,1979,Jan,Mississippi,57.68,10.59,-2.041266881,8.55
1/1/1979,1979,Jan,Missouri,37.28,2.84,1.703103189,4.54
1/1/1979,1979,Jan,Montana,28.13,0.9,0.836228518,1.74
1/1/1979,1979,Jan,Nebraska,31.71,0.88,-1.474480896,0.44
1/1/1979,1979,Jan,Nevada,55.54,1.49,0.57776999,2.07
1/1/1979,1979,Jan,New Hampshire,36.54,8.53,0,8.53
1/1/1979,1979,Jan,New Jersey,45.59,9.27,-1.574216376,7.7
1/1/1979,1979,Jan,New Mexico,59.03,1.43,-0.860242829,0.57
1/1/1979,1979,Jan,New York,42.25,6.27,0,6.27
1/1/1979,1979,Jan,North Carolina,59.28,6.33,0,6.33
1/1/1979,1979,Jan,North Dakota,14.11,0.34,1.303599854,1.64
1/1/1979,1979,Jan,Ohio,36.29,3.69,1.277318979,4.97
1/1/1979,1979,Jan,Oklahoma,45.53,1.89,1.697151286,3.59
1/1/1979,1979,Jan,Oregon,54.4,3.2,-2.124200068,1.08
1/1/1979,1979,Jan,Pennsylvania,41.97,6.46,0,6.46
1/1/1979,1979,Jan,Rhode Island,40.96,12.27,-1.753651829,10.52
1/1/1979,1979,Jan,South Carolina,60.28,5.29,0,5.29
1/1/1979,1979,Jan,South Dakota,26.45,0.74,-1.334197699,0.37
1/1/1979,1979,Jan,Tennessee,47.1,7.01,-1.713352436,5.3
1/1/1979,1979,Jan,Texas,68.85,2.5,1.374614157,3.87
1/1/1979,1979,Jan,Utah,47.59,1.91,-0.632522852,1.28
1/1/1979,1979,Jan,Vermont,31.88,7.11,-1.426016463,5.68
1/1/1979,1979,Jan,Virginia,53.87,6.26,1.422970034,7.68
1/1/1979,1979,Jan,Washington,44.46,2.24,0,2.24
1/1/1979,1979,Jan,West Virginia,41.75,6.17,-1.346319937,4.82
1/1/1979,1979,Jan,Wisconsin,22.06,1.61,1.577388262,3.19
1/1/1979,1979,Jan,Wyoming,30.92,1.08,0,1.08
2/1/1979,1979,Feb,Alabama,64.88,6.64,0,6.64
2/1/1979,1979,Feb,Arizona,73.99,0.74,-0.826791784,0.37
2/1/1979,1979,Feb,Arkansas,57.08,4.99,-1.958623226,3.03
2/1/1979,1979,Feb,California,74.96,5.17,2.131408253,7.3
2/1/1979,1979,Feb,Colorado,57.12,0.95,0.696928566,1.65
2/1/1979,1979,Feb,Connecticut,32.61,3.58,0,3.58
2/1/1979,1979,Feb,Delaware,38.12,6.33,0,6.33
2/1/1979,1979,Feb,District of Columbia,36.4,5.69,0,5.69
2/1/1979,1979,Feb,Florida,79.85,3.08,-2.59240158,0.49
2/1/1979,1979,Feb,Georgia,66.43,6.87,1.734505994,8.6
2/1/1979,1979,Feb,Idaho,48.53,3.51,-1.094930677,2.42
2/1/1979,1979,Feb,Illinois,42.85,1.81,1.503040962,3.31
2/1/1979,1979,Feb,Indiana,41.27,2.35,1.478054356,3.83
2/1/1979,1979,Feb,Iowa,31.17,0.54,0,0.54
2/1/1979,1979,Feb,Kansas,56.77,0.34,1.62301073,1.96
2/1/1979,1979,Feb,Kentucky,47.98,4.61,1.586495717,6.2
2/1/1979,1979,Feb,Louisiana,66.77,8.4,2.276327511,10.68
2/1/1979,1979,Feb,Maine,30.81,2.47,1.365409241,3.84
2/1/1979,1979,Feb,Maryland,40.73,5.77,0,5.77
2/1/1979,1979,Feb,Massachusetts,32.38,3.33,1.600615098,4.93
2/1/1979,1979,Feb,Michigan,30.44,1.13,-1.143502682,0.57
2/1/1979,1979,Feb,Minnesota,25.2,1.29,-1.611734087,0.65
2/1/1979,1979,Feb,Mississippi,64.21,6.61,-2.041266881,4.57
2/1/1979,1979,Feb,Missouri,48.57,1.92,-1.703103189,0.22
2/1/1979,1979,Feb,Montana,42.39,1.73,0.836228518,2.57
2/1/1979,1979,Feb,Nebraska,50.2,0.19,0,0.19
2/1/1979,1979,Feb,Nevada,68.22,1.13,0.57776999,1.71
2/1/1979,1979,Feb,New Hampshire,29.69,2.24,0,2.24
2/1/1979,1979,Feb,New Jersey,36.42,5.24,1.574216376,6.81
2/1/1979,1979,Feb,New Mexico,67.49,0.57,0.860242829,1.43
2/1/1979,1979,Feb,New York,33.77,2.16,0,2.16
2/1/1979,1979,Feb,North Carolina,59.83,5.28,-1.658813749,3.62
2/1/1979,1979,Feb,North Dakota,25.35,1.07,0,1.07
2/1/1979,1979,Feb,Ohio,40.31,2.74,0,2.74
2/1/1979,1979,Feb,Oklahoma,61.33,1.22,-1.697151286,0.61
2/1/1979,1979,Feb,Oregon,54.87,6.01,0,6.01
2/1/1979,1979,Feb,Pennsylvania,36.42,3.3,-1.278268482,2.02
2/1/1979,1979,Feb,Rhode Island,31.54,4.3,0,4.3
2/1/1979,1979,Feb,South Carolina,63.47,6.11,-1.814417494,4.3
2/1/1979,1979,Feb,South Dakota,41.15,0.47,1.334197699,1.8
2/1/1979,1979,Feb,Tennessee,52.13,4.62,-1.713352436,2.91
2/1/1979,1979,Feb,Texas,77.46,1.76,0,1.76
2/1/1979,1979,Feb,Utah,57.82,1.31,0,1.31
2/1/1979,1979,Feb,Vermont,26.49,1.61,1.426016463,3.04
2/1/1979,1979,Feb,Virginia,50.22,5.1,-1.422970034,3.68
2/1/1979,1979,Feb,Washington,52.89,7.9,2.555837471,10.46
2/1/1979,1979,Feb,West Virginia,43.38,4.07,-1.346319937,2.72
2/1/1979,1979,Feb,Wisconsin,27.76,1.29,-1.577388262,0.65
2/1/1979,1979,Feb,Wyoming,46.88,0.89,0,0.89
3/1/1979,1979,Mar,Alabama,76.27,6.66,0,6.66
3/1/1979,1979,Mar,Arizona,78.09,2.09,0,2.09
3/1/1979,1979,Mar,Arkansas,71.72,5.78,-1.958623226,3.82
3/1/1979,1979,Mar,California,81.24,3.49,2.131408253,5.62
3/1/1979,1979,Mar,Colorado,63.45,2.46,0.696928566,3.16
3/1/1979,1979,Mar,Connecticut,56.33,4.48,1.749992199,6.23
3/1/1979,1979,Mar,Delaware,63.4,3.59,0,3.59
3/1/1979,1979,Mar,District of Columbia,62.99,2.77,0,2.77
3/1/1979,1979,Mar,Florida,83.4,2.26,2.59240158,4.85
3/1/1979,1979,Mar,Georgia,77.43,3.09,-1.734505994,1.36
3/1/1979,1979,Mar,Idaho,61.03,1.58,-1.094930677,0.49
3/1/1979,1979,Mar,Illinois,61.92,4.57,1.503040962,6.07
3/1/1979,1979,Mar,Indiana,62.19,3.3,-1.478054356,1.82
3/1/1979,1979,Mar,Iowa,54.41,3.72,1.963361456,5.68
3/1/1979,1979,Mar,Kansas,67.29,3.84,1.62301073,5.46
3/1/1979,1979,Mar,Kentucky,67.21,3.3,0,3.3
3/1/1979,1979,Mar,Louisiana,77,4.71,0,4.71
